Bregma	lam0.2	Centroid_X	Centroid_Y
-0.24	6	-3022.535484	-3318.968286
-0.24	1	-2974.731809	-3498.445497
-0.24	1	-2962.636228	-3317.943522
-0.24	9	-2958.523876	-3346.90376
-0.24	4	-3135.063299	-3508.700183
-0.24	1	-3000.080768	-3500.799093
-0.24	2	-3111.011709	-3506.754156
-0.24	1	-2956.25405	-3367.140526
-0.24	1	-2979.429247	-3705.223664
-0.24	1	-3147.241341	-3670.213985
-0.24	1	-3091.874336	-3708.118195
-0.24	1	-2960.185985	-3534.615998
-0.24	6	-3146.845182	-3876.32246
-0.24	10	-2956.890985	-3715.537865
-0.24	1	-2864.407635	-3712.576311
-0.24	1	-2792.888314	-3711.033116
-0.24	5	-2758.808348	-3847.840355
-0.24	1	-2753.888125	-3756.342106
-0.24	10	-2910.494851	-3710.174086
-0.24	1	-2819.587562	-3712.994768
-0.24	6	-2752.35599	-3775.756977
-0.24	1	-2852.842533	-3714.103627
-0.24	10	-2920.266074	-3506.427838
-0.24	10	-2897.483873	-3510.22633
-0.24	1	-2768.796592	-3513.804665
-0.24	2	-2756.979512	-3516.789689
-0.24	1	-2757.080195	-3652.055879
-0.24	1	-2845.065441	-3512.206156
-0.24	6	-2755.472752	-3535.898093
-0.24	1	-2750.647844	-3689.078827
-0.24	1	-2863.618784	-3506.930801
-0.24	3	-2952.750967	-3366.961235
-0.24	1	-2946.982495	-3503.881968
-0.24	10	-2871.842304	-3311.462519
-0.24	1	-2831.514979	-3315.534531
-0.24	1	-2814.057386	-3310.144562
-0.24	1	-2751.388595	-3466.536809
-0.24	1	-2753.459916	-3349.571642
-0.24	6	-2755.71945	-3483.684528
-0.24	3	-2951.637416	-3138.336009
-0.24	10	-2890.496871	-3304.508931
-0.24	10	-2848.705998	-3104.277948
-0.24	10	-2862.826557	-3119.214044
-0.24	5	-2750.599475	-3134.87693
-0.24	2	-2818.689387	-2914.132251
-0.24	3	-2757.248329	-3035.023871
-0.24	3	-2754.685021	-2933.471218
-0.24	5	-2777.274025	-2908.877594
-0.24	16	-2935.731468	-2708.223752
-0.24	10	-2848.617741	-2711.456186
-0.24	3	-2770.145875	-2705.021209
-0.24	2	-2755.617664	-2802.211745
-0.24	1	-2750.064628	-2770.140257
-0.24	5	-2891.170908	-2719.325989
-0.24	1	-2749.461514	-2737.96309
-0.24	12	-2933.912775	-2510.800989
-0.24	3	-2882.816257	-2701.024617
-0.24	10	-2876.025785	-2516.302678
-0.24	10	-2870.956894	-2508.951619
-0.24	1	-2757.55488	-2683.127894
-0.24	2	-2756.161512	-2572.512261
-0.24	2	-2758.816326	-2603.94536
-0.24	12	-2753.941108	-2409.853947
-0.24	13	-2754.003084	-2373.601329
-0.24	12	-2757.844945	-2486.31687
-0.24	12	-2758.542179	-2392.683705
-0.24	12	-2758.224832	-2352.197731
-0.24	12	-2760.307569	-2241.047336
-0.24	2	-2752.734454	-2172.863062
-0.24	12	-2604.918292	-2313.690808
-0.24	12	-2564.024324	-2263.799744
-0.24	12	-2657.037868	-2305.224338
-0.24	12	-2651.267567	-2304.552453
-0.24	3	-2671.233795	-2315.190327
-0.24	3	-2623.644704	-2509.06492
-0.24	3	-2664.304095	-2507.607368
-0.24	2	-2555.268684	-2390.230789
-0.24	5	-2649.954199	-2709.121833
-0.24	2	-2560.317625	-2562.615564
-0.24	2	-2556.660335	-2671.29195
-0.24	2	-2676.427117	-2706.899894
-0.24	5	-2658.075115	-2711.072871
-0.24	2	-2554.68307	-2682.279109
-0.24	4	-2623.897722	-2909.166968
-0.24	5	-2554.35011	-2818.169386
-0.24	5	-2566.641468	-2780.644381
-0.24	1	-2696.541142	-2714.605374
-0.24	4	-2558.262949	-2905.513946
-0.24	2	-2692.559012	-3108.024853
-0.24	3	-2633.999675	-3110.193211
-0.24	1	-2752.126964	-3272.409704
-0.24	2	-2736.562035	-3308.060975
-0.24	5	-2706.045558	-3300.455451
-0.24	3	-2557.165767	-3140.989757
-0.24	3	-2556.694367	-3122.920582
-0.24	1	-2581.584994	-3309.343266
-0.24	9	-2696.514394	-3509.035739
-0.24	1	-2559.050524	-3491.850364
-0.24	1	-2557.896958	-3374.996546
-0.24	3	-2736.641136	-3503.042498
-0.24	2	-2557.302386	-3387.462181
-0.24	6	-2751.474832	-3401.632987
-0.24	1	-2635.31577	-3511.923765
-0.24	1	-2574.404917	-3510.238469
-0.24	1	-2555.995385	-3662.484745
-0.24	5	-2556.176932	-3601.216066
-0.24	1	-2556.382838	-3650.104908
-0.24	1	-2556.31575	-3541.176489
-0.24	7	-2556.398461	-3677.039225
-0.24	1	-2624.025679	-3715.147549
-0.24	4	-2557.097307	-3816.658117
-0.24	2	-2555.401654	-3717.71396
-0.24	3	-2750.984788	-3877.013429
-0.24	1	-2706.804159	-3720.534011
-0.24	1	-2558.149695	-3787.836908
-0.24	7	-2551.183526	-3733.432395
-0.24	1	-2397.815249	-3711.487003
-0.24	1	-2550.399957	-3763.133319
-0.24	1	-2517.821832	-3712.027356
-0.24	5	-2355.222547	-3758.451943
-0.24	3	-2354.062997	-3774.131417
-0.24	1	-2415.898426	-3508.878364
-0.24	3	-2359.027712	-3556.953133
-0.24	2	-2371.408179	-3514.685104
-0.24	11	-2353.740209	-3611.422306
-0.24	2	-2357.539417	-3683.948214
-0.24	2	-2543.774222	-3308.849196
-0.24	1	-2514.882164	-3504.888417
-0.24	11	-2420.122066	-3316.034811
-0.24	2	-2519.323537	-3309.276366
-0.24	4	-2365.765996	-3335.970255
-0.24	1	-2527.706142	-3502.572278
-0.24	1	-2363.579783	-3503.426985
-0.24	4	-2533.813709	-3118.750551
-0.24	4	-2493.167096	-3107.991454
-0.24	7	-2380.333674	-3302.587304
-0.24	4	-2358.776994	-3243.005218
-0.24	4	-2357.896406	-3122.766018
-0.24	4	-2355.313877	-3139.4769
-0.24	4	-2355.035883	-3259.570366
-0.24	2	-2357.376273	-3154.040691
-0.24	2	-2354.457241	-3236.185678
-0.24	6	-2354.428237	-3179.235938
-0.24	6	-2356.175677	-3169.159444
-0.24	7	-2506.007948	-2915.021074
-0.24	4	-2388.429637	-2912.124869
-0.24	4	-2349.098293	-2967.307836
-0.24	4	-2347.49338	-2917.938806
-0.24	3	-2363.428382	-2987.207308
-0.24	6	-2353.559378	-3092.712324
-0.24	5	-2351.461827	-3040.724721
-0.24	4	-2548.5948	-2891.41181
-0.24	5	-2519.834933	-2709.636511
-0.24	4	-2422.180251	-2712.887387
-0.24	4	-2402.702669	-2710.763744
-0.24	4	-2360.799101	-2796.392362
-0.24	4	-2361.685535	-2892.594002
-0.24	4	-2360.024986	-2842.245763
-0.24	4	-2358.869085	-2822.243798
-0.24	4	-2351.373299	-2757.477369
-0.24	6	-2351.940213	-2866.918092
-0.24	6	-2392.514267	-2901.354041
-0.24	3	-2516.24752	-2508.903476
-0.24	6	-2445.177562	-2507.4025
-0.24	5	-2359.05573	-2641.326658
-0.24	8	-2361.075827	-2525.145121
-0.24	5	-2469.385661	-2510.88645
-0.24	12	-2535.568337	-2309.14981
-0.24	3	-2525.880443	-2310.936833
-0.24	2	-2500.922176	-2502.853678
-0.24	5	-2424.570788	-2310.053227
-0.24	2	-2376.722854	-2312.45522
-0.24	8	-2355.968433	-2500.50348
-0.24	3	-2358.767144	-2287.470041
-0.24	2	-2351.954171	-2299.12309
-0.24	12	-2349.217504	-2210.740667
-0.24	12	-2361.190577	-2259.931465
-0.24	12	-2350.825072	-2189.768993
-0.24	2	-2290.765616	-2310.142627
-0.24	3	-2272.987162	-2310.56469
-0.24	6	-2155.692907	-2192.30187
-0.24	13	-2295.93232	-2505.037085
-0.24	3	-2313.289098	-2314.37975
-0.24	8	-2273.853363	-2511.267719
-0.24	3	-2335.102748	-2703.434649
-0.24	9	-2295.161457	-2702.000207
-0.24	3	-2234.148933	-2706.382708
-0.24	4	-2193.201603	-2709.875991
-0.24	4	-2351.54944	-2727.578468
-0.24	4	-2300.855232	-2904.99968
-0.24	4	-2246.372212	-2911.784476
-0.24	4	-2354.234829	-2870.461524
-0.24	4	-2276.544873	-2902.432494
-0.24	4	-2226.981166	-3109.383108
-0.24	4	-2186.740011	-2915.076316
-0.24	3	-2213.458192	-3305.449275
-0.24	4	-2312.57891	-3320.915115
-0.24	13	-2164.840691	-3489.170874
-0.24	2	-2323.016342	-3708.463139
-0.24	6	-2197.572721	-3512.986429
-0.24	3	-2173.561697	-3705.196023
-0.24	2	-2157.215767	-3614.892214
-0.24	7	-2152.139993	-3814.571701
-0.24	5	-2116.955884	-3709.395326
-0.24	5	-2011.394644	-3707.935992
-0.24	6	-2017.522026	-3710.086769
-0.24	5	-2115.29632	-3510.746712
-0.24	1	-1995.36262	-3508.124873
-0.24	9	-2153.33697	-3408.872712
-0.24	4	-2057.625101	-3316.371779
-0.24	3	-2148.300206	-3184.090336
-0.24	4	-2132.220604	-3111.227793
-0.24	13	-2056.346589	-3303.076218
-0.24	6	-1978.444424	-3307.884114
-0.24	2	-2119.61381	-2908.907959
-0.24	6	-2082.803713	-2910.987518
-0.24	4	-2026.519892	-2912.035434
-0.24	4	-2102.132105	-2906.820744
-0.24	2	-2060.108395	-2706.983586
-0.24	4	-2144.621568	-2753.769464
-0.24	4	-2151.447165	-2838.935109
-0.24	2	-2150.815052	-2585.006613
-0.24	3	-2044.024559	-2510.982899
-0.24	1	-1970.430293	-2512.865082
-0.24	12	-2006.841703	-2510.45207
-0.24	5	-2058.167533	-2508.370963
-0.24	2	-2148.735872	-2317.355597
-0.24	2	-2139.332988	-2306.596456
-0.24	8	-2005.542176	-2318.036961
-0.24	14	-2121.481564	-2316.58132
-0.24	7	-1984.998774	-2115.708268
-0.29	7	467.3859735	-3983.113569
-0.29	9	509.9505208	-3950.118553
-0.29	1	523.1142309	-3992.774432
-0.29	2	519.8040864	-3943.176495
-0.29	7	536.6903391	-3948.855437
-0.29	1	541.0143975	-3967.215767
-0.29	3	557.3786149	-3963.281361
-0.29	5	580.7876568	-3996.512767
-0.29	7	580.5604079	-3963.384966
-0.29	3	598.5320706	-3971.541039
-0.29	2	606.934385	-4047.305844
-0.29	1	620.2363218	-3941.988584
-0.29	2	622.5430696	-4009.406764
-0.29	1	633.718658	-3969.013378
-0.29	3	478.1247276	-3973.729699
-0.29	2	513.2201968	-3981.109284
-0.29	1	592.4128581	-3988.380282
-0.29	6	607.1467514	-3937.410294
-0.29	3	612.847673	-4004.007067
-0.29	2	511.6888923	-4009.409052
-0.29	3	462.8579105	-4011.459829
-0.29	3	496.1482581	-3938.008981
-0.29	3	495.3587536	-3995.644319
-0.29	1	530.6239685	-3966.106514
-0.29	3	637.1592162	-3943.849099
-0.29	1	473.4166128	-3964.420587
-0.29	3	570.1161984	-4005.409603
-0.29	2	640.7708538	-3976.933319
-0.29	3	455.0222043	-3822.526929
-0.29	6	467.6976868	-3802.994549
-0.29	3	468.7911274	-3814.081126
-0.29	1	475.4590451	-3807.183236
-0.29	3	485.3754968	-3868.903932
-0.29	5	492.6264766	-3846.43256
-0.29	5	498.7969581	-3884.746357
-0.29	5	500.4856347	-3871.707985
-0.29	5	503.9390514	-3768.231457
-0.29	9	505.1262249	-3819.156747
-0.29	3	515.4428804	-3840.916143
-0.29	6	514.4798329	-3751.694851
-0.29	6	522.9966621	-3749.602615
-0.29	1	526.991883	-3807.001355
-0.29	5	529.8987825	-3878.25395
-0.29	1	536.4497358	-3833.243022
-0.29	5	537.5986286	-3886.962761
-0.29	6	551.0735632	-3786.54059
-0.29	5	582.1947612	-3893.754262
-0.29	1	584.5807744	-3852.82815
-0.29	1	590.0630532	-3896.334195
-0.29	1	589.7773059	-3787.810707
-0.29	9	594.8627896	-3751.161781
-0.29	1	595.7179887	-3842.369504
-0.29	1	603.4089078	-3825.853183
-0.29	6	606.9777565	-3754.16831
-0.29	1	609.5448234	-3862.199915
-0.29	5	618.5629782	-3805.224057
-0.29	5	622.2253776	-3766.230162
-0.29	2	622.5336533	-3877.195497
-0.29	6	637.2291214	-3832.604725
-0.29	3	485.0422228	-3902.069734
-0.29	2	487.1013209	-3912.696117
-0.29	7	518.2468054	-3902.109662
-0.29	1	538.5221518	-3829.734702
-0.29	5	537.4363162	-3839.644345
-0.29	5	542.5174645	-3843.570135
-0.29	3	556.2787464	-3751.872735
-0.29	5	567.9254511	-3846.244886
-0.29	6	618.5645463	-3786.46821
-0.29	1	485.5523122	-3806.890366
-0.29	5	503.4181957	-3792.84009
-0.29	5	516.8694279	-3863.159016
-0.29	6	523.027532	-3860.065045
-0.29	6	632.5441572	-3751.984935
-0.29	3	526.1500127	-3819.136171
-0.29	2	536.9914305	-3910.498275
-0.29	7	618.8337661	-3900.511108
-0.29	2	456.092091	-3876.054043
-0.29	5	493.5329799	-3820.584995
-0.29	5	492.5050644	-3924.321811
-0.29	5	521.7760781	-3794.699026
-0.29	1	529.9333984	-3800.044275
-0.29	1	555.0256453	-3876.813608
-0.29	1	565.1911563	-3894.251589
-0.29	5	564.0938182	-3885.143455
-0.29	7	575.05654	-3759.539953
-0.29	3	575.8533125	-3918.626164
-0.29	13	574.7758007	-3783.766335
-0.29	5	577.6945093	-3775.911456
-0.29	1	586.2434945	-3807.170931
-0.29	5	585.6155956	-3830.920592
-0.29	5	614.3569256	-3803.154596
-0.29	1	620.8021352	-3834.293616
-0.29	2	628.0200834	-3743.359681
-0.29	6	630.8111136	-3747.001429
-0.29	3	461.8083229	-3602.137916
-0.29	5	470.0384516	-3584.929525
-0.29	5	470.0460418	-3711.754562
-0.29	1	470.775634	-3671.351965
-0.29	1	472.1143775	-3626.276756
-0.29	5	477.6936607	-3667.630579
-0.29	1	476.156155	-3685.038173
-0.29	6	485.4812258	-3641.070038
-0.29	2	498.4933833	-3606.775219
-0.29	2	514.318416	-3669.422901
-0.29	5	515.9390582	-3564.162907
-0.29	5	518.0811322	-3715.441269
-0.29	3	522.5949394	-3612.527938
-0.29	3	526.8198866	-3587.359394
-0.29	1	532.2605437	-3542.785687
-0.29	5	541.7131074	-3709.314846
-0.29	5	541.8961869	-3541.017569
-0.29	6	550.1231433	-3625.529252
-0.29	5	550.411851	-3589.575296
-0.29	5	557.3560487	-3713.849362
-0.29	6	560.5290692	-3557.352891
-0.29	4	577.7394447	-3654.704164
-0.29	1	581.4238477	-3647.230656
-0.29	3	587.8253808	-3572.431294
-0.29	1	598.2995422	-3667.13686
-0.29	5	605.4480628	-3704.007572
-0.29	9	609.4906098	-3592.603181
-0.29	1	630.73167	-3604.630811
-0.29	2	630.4508679	-3631.599502
-0.29	3	504.8469176	-3626.050184
-0.29	9	567.1353885	-3689.718514
-0.29	1	634.6618412	-3561.687643
-0.29	3	477.9721461	-3545.223495
-0.29	3	580.3445483	-3541.25504
-0.29	1	618.1402914	-3624.377907
-0.29	5	631.9247411	-3720.380478
-0.29	3	491.4231381	-3619.21837
-0.29	9	513.6047352	-3651.214228
-0.29	3	557.8537179	-3666.828032
-0.29	9	576.4330331	-3702.862773
-0.29	5	586.2714084	-3704.482301
-0.29	3	592.1119804	-3580.623361
-0.29	5	495.438159	-3633.494407
-0.29	5	498.4496997	-3581.264904
-0.29	5	560.5411646	-3653.094452
-0.29	3	567.5217715	-3594.814755
-0.29	2	566.5360389	-3713.879322
-0.29	3	610.5400471	-3656.667039
-0.29	1	622.7939179	-3560.33301
-0.29	13	629.2231167	-3581.338525
-0.29	6	460.534446	-3343.683797
-0.29	9	467.1088637	-3363.365057
-0.29	5	478.199318	-3492.921624
-0.29	9	511.095472	-3501.58198
-0.29	5	512.3753424	-3523.060458
-0.29	1	521.7870887	-3372.753862
-0.29	5	527.5756198	-3433.316987
-0.29	3	534.335297	-3492.348036
-0.29	5	542.439105	-3467.982134
-0.29	4	553.0497903	-3415.817338
-0.29	5	569.6525405	-3460.408491
-0.29	6	578.6702229	-3497.335241
-0.29	1	575.6752362	-3439.13416
-0.29	4	580.5337972	-3519.231435
-0.29	5	589.5133934	-3480.184159
-0.29	1	591.4913485	-3460.869652
-0.29	5	613.2719708	-3459.066972
-0.29	4	617.6004694	-3413.337788
-0.29	5	633.071929	-3357.392611
-0.29	5	636.9416958	-3439.531106
-0.29	5	637.718912	-3358.343315
-0.29	7	456.5376719	-3404.364255
-0.29	3	471.1282637	-3429.731336
-0.29	13	512.6212324	-3434.110582
-0.29	9	544.0742926	-3423.814569
-0.29	4	548.0100442	-3344.11907
-0.29	7	580.6507993	-3379.334548
-0.29	5	614.675849	-3430.701371
-0.29	1	460.7668635	-3426.563617
-0.29	1	480.7048901	-3409.767126
-0.29	6	504.278038	-3515.492125
-0.29	2	516.383126	-3470.206117
-0.29	4	546.839841	-3404.475993
-0.29	6	622.026673	-3519.276312
-0.29	3	493.9000434	-3438.782836
-0.29	5	499.93779	-3381.665601
-0.29	5	513.4132156	-3364.077492
-0.29	3	575.3665628	-3484.824619
-0.29	3	592.4638009	-3431.468144
-0.29	3	589.4803101	-3421.082379
-0.29	6	619.4869854	-3391.333878
-0.29	6	625.8469459	-3386.661385
-0.29	1	462.6074979	-3466.628678
-0.29	5	486.6033645	-3389.850757
-0.29	9	519.7556319	-3501.490928
-0.29	2	579.8270903	-3525.869058
-0.29	2	581.8307901	-3437.769832
-0.29	9	588.5798512	-3372.135824
-0.29	5	607.1363635	-3452.64042
-0.29	5	500.7450178	-3482.862618
-0.29	3	546.7054312	-3383.977071
-0.29	5	549.3983426	-3370.899236
-0.29	2	452.7064973	-3195.34272
-0.29	6	457.4219856	-3233.541478
-0.29	7	461.3247565	-3147.24239
-0.29	5	465.7812776	-3248.615546
-0.29	5	473.528745	-3273.431587
-0.29	3	477.4424048	-3184.189861
-0.29	9	484.6768799	-3209.911185
-0.29	3	494.9994105	-3157.655182
-0.29	3	502.6394617	-3175.656252
-0.29	2	508.2875133	-3230.36059
-0.29	5	514.5433679	-3271.501666
-0.29	6	513.829281	-3177.718635
-0.29	5	519.620808	-3307.594384
-0.29	9	522.2849991	-3153.504824
-0.29	6	554.6412161	-3280.256961
-0.29	2	558.8975209	-3209.592658
-0.29	6	568.8673559	-3274.543849
-0.29	11	568.6720419	-3280.180966
-0.29	2	567.1358751	-3151.590365
-0.29	2	569.3051896	-3259.80555
-0.29	7	578.9558526	-3234.96268
-0.29	3	583.3225829	-3250.723073
-0.29	4	589.2108315	-3290.099722
-0.29	6	606.0253413	-3200.713584
-0.29	1	609.8569972	-3317.606752
-0.29	5	627.7477038	-3235.734696
-0.29	3	627.1326571	-3281.671987
-0.29	7	487.4135214	-3320.712024
-0.29	6	485.783009	-3248.107428
-0.29	6	563.9753671	-3287.961514
-0.29	2	581.9311906	-3195.568126
-0.29	5	590.0357381	-3206.249067
-0.29	6	607.0072427	-3270.576989
-0.29	1	530.0300119	-3240.074471
-0.29	7	535.3159673	-3293.589397
-0.29	7	470.6538829	-3298.858774
-0.29	2	462.5706162	-3206.787476
-0.29	2	480.2501001	-3156.326109
-0.29	2	481.1572136	-3231.042957
-0.29	3	482.7678297	-3191.622496
-0.29	3	484.2332918	-3201.423211
-0.29	6	492.0001138	-3139.921812
-0.29	5	494.4552644	-3294.666448
-0.29	5	505.5631407	-3182.826475
-0.29	2	515.1145954	-3143.931288
-0.29	2	517.6777309	-3206.143636
-0.29	4	524.1771245	-3246.454776
-0.29	5	527.3926335	-3283.118488
-0.29	4	538.1009779	-3171.421388
-0.29	2	552.7779806	-3169.396499
-0.29	2	549.6693548	-3157.123658
-0.29	6	558.0234165	-3244.728745
-0.29	2	566.147217	-3213.100314
-0.29	3	596.5125643	-3243.27387
-0.29	9	599.1295049	-3296.882078
-0.29	5	607.2402581	-3256.835284
-0.29	2	607.3160558	-3172.820399
-0.29	4	457.0882711	-2989.074221
-0.29	1	457.4818737	-3057.13171
-0.29	5	458.7712932	-2945.262434
-0.29	3	471.5238616	-3096.563355
-0.29	13	473.3938213	-2993.070787
-0.29	4	478.1201198	-2958.807159
-0.29	1	478.7668416	-3090.576282
-0.29	4	503.4277126	-3008.489686
-0.29	7	512.6818903	-2987.159754
-0.29	4	517.6212293	-3019.518725
-0.29	6	517.889584	-2997.525726
-0.29	6	521.8016081	-2991.908239
-0.29	4	525.0131415	-3030.711385
-0.29	4	534.410396	-2944.074474
-0.29	7	537.1892913	-3000.879275
-0.29	4	540.9176706	-3072.333362
-0.29	6	546.6863654	-2953.178135
-0.29	4	550.1300365	-3078.709016
-0.29	9	565.9461468	-3079.317634
-0.29	4	574.5972286	-2997.010504
-0.29	7	577.9094813	-2956.070925
-0.29	4	590.3013259	-3080.119002
-0.29	4	590.6676598	-3069.022613
-0.29	9	595.9521383	-2979.404601
-0.29	3	596.6721079	-3018.859162
-0.29	4	612.7326392	-3041.059743
-0.29	3	616.7767992	-2981.250962
-0.29	6	622.2441802	-3110.295078
-0.29	5	626.2138473	-2994.462603
-0.29	4	628.2739582	-3083.395833
-0.29	4	629.6095355	-3120.262341
-0.29	4	459.7852122	-3018.180941
-0.29	4	488.2046446	-2976.523312
-0.29	9	541.6736087	-2969.59058
-0.29	4	551.4872865	-3095.528168
-0.29	1	568.1736683	-3088.268612
-0.29	2	635.3988799	-2967.367099
-0.29	2	456.4524985	-3031.131434
-0.29	9	477.8291224	-3011.024067
-0.29	2	514.4848703	-3076.221558
-0.29	4	538.6662264	-2992.549033
-0.29	4	548.7498898	-3018.04537
-0.29	4	521.5992362	-3100.915056
-0.29	4	598.2114573	-3072.407648
-0.29	7	458.8775863	-2967.585851
-0.29	13	472.1976017	-3055.444827
-0.29	7	487.4325956	-3033.858974
-0.29	4	506.0991285	-3044.758623
-0.29	6	529.4905115	-3063.583534
-0.29	7	538.2047871	-3016.512259
-0.29	5	545.1297147	-3009.304039
-0.29	4	545.5860265	-3047.631915
-0.29	3	558.201782	-3064.716898
-0.29	3	570.1250363	-2970.568206
-0.29	2	572.3212446	-2961.598267
-0.29	5	584.4229438	-3062.520069
-0.29	2	592.4973018	-3113.954501
-0.29	4	606.2507951	-2993.290003
-0.29	3	615.3977927	-3071.137507
-0.29	2	619.416887	-2952.350596
-0.29	6	624.6546718	-2940.459187
-0.29	3	632.7587369	-3120.52533
-0.29	3	638.5867395	-3108.501681
-0.29	7	574.7187982	-3036.215171
-0.29	7	452.8463184	-2775.388428
-0.29	7	461.1177892	-2774.111409
-0.29	4	464.9722807	-2866.574759
-0.29	13	465.7268651	-2832.187788
-0.29	4	467.3202225	-2879.531977
-0.29	4	471.8525305	-2758.967717
-0.29	4	480.1530053	-2888.013412
-0.29	4	481.5082622	-2852.752516
-0.29	4	490.8807409	-2810.5403
-0.29	7	499.5814211	-2828.389292
-0.29	6	498.5057855	-2897.126509
-0.29	4	502.0472994	-2748.734904
-0.29	4	521.5961552	-2779.721443
-0.29	2	538.6697492	-2882.103295
-0.29	5	544.4069695	-2804.64296
-0.29	11	541.3625974	-2774.05892
-0.29	5	544.3284817	-2893.135236
-0.29	11	548.6134259	-2763.212835
-0.29	7	556.0337763	-2905.269562
-0.29	3	567.9490315	-2748.264007
-0.29	5	569.0964081	-2771.802362
-0.29	4	573.2598493	-2801.831606
-0.29	3	577.6383165	-2742.56578
-0.29	2	584.0957491	-2913.846105
-0.29	4	592.7909256	-2872.911193
-0.29	4	599.8525485	-2846.268682
-0.29	4	607.4101669	-2823.723391
-0.29	4	621.3706064	-2841.368989
-0.29	5	624.0085944	-2744.245777
-0.29	4	633.5610189	-2745.446441
-0.29	4	638.9543527	-2909.692179
-0.29	4	464.0313081	-2814.465794
-0.29	9	503.588653	-2855.119059
-0.29	4	510.7658456	-2828.240998
-0.29	4	508.2443239	-2869.675676
-0.29	6	511.1791768	-2887.402128
-0.29	3	536.7829376	-2782.593229
-0.29	11	548.6282947	-2780.180594
-0.29	7	575.3788472	-2816.829078
-0.29	3	530.492153	-2917.666882
-0.29	4	546.7129108	-2816.266289
-0.29	9	580.5724965	-2773.568583
-0.29	7	592.0144607	-2836.621943
-0.29	2	637.5639738	-2778.905006
-0.29	4	507.7793247	-2791.080552
-0.29	4	562.5947809	-2849.79947
-0.29	4	458.6775508	-2792.698513
-0.29	7	464.3996448	-2852.648856
-0.29	2	470.2097148	-2909.811445
-0.29	4	474.0287398	-2772.932451
-0.29	4	480.2427774	-2795.303689
-0.29	4	481.4979297	-2819.54419
-0.29	4	480.271904	-2835.05677
-0.29	7	486.7050645	-2874.634066
-0.29	6	490.9819933	-2788.673673
-0.29	4	492.8610064	-2749.996335
-0.29	6	501.1017795	-2881.462014
-0.29	3	515.9749206	-2907.166483
-0.29	4	522.1691938	-2829.8338
-0.29	2	526.7915766	-2746.32886
-0.29	4	551.644367	-2869.268165
-0.29	11	549.450952	-2753.697793
-0.29	11	554.6730129	-2747.605769
-0.29	3	566.5621718	-2842.204219
-0.29	2	575.7323463	-2893.444964
-0.29	3	578.8447548	-2923.421456
-0.29	4	583.1462263	-2865.430117
-0.29	6	584.6818233	-2891.761608
-0.29	4	590.0939052	-2740.122635
-0.29	4	597.3044476	-2856.138775
-0.29	2	610.0769404	-2799.278715
-0.29	4	610.2459308	-2880.192378
-0.29	2	629.7448158	-2899.87052
-0.29	5	456.0833615	-2613.095678
-0.29	4	459.5672145	-2688.833395
-0.29	2	462.5130199	-2587.922509
-0.29	4	459.7656301	-2650.788559
-0.29	2	469.2364891	-2578.329564
-0.29	4	478.8757508	-2617.261715
-0.29	4	481.7161373	-2691.914922
-0.29	9	491.5039034	-2640.557901
-0.29	6	490.2955917	-2703.927878
-0.29	5	503.239255	-2662.876858
-0.29	4	505.8648133	-2676.51648
-0.29	5	522.3667459	-2691.923846
-0.29	2	519.3860764	-2567.656114
-0.29	2	526.2992624	-2549.257587
-0.29	4	523.8829654	-2649.077542
-0.29	5	526.0955519	-2608.29766
-0.29	4	528.6824109	-2666.843891
-0.29	3	539.0770037	-2544.419143
-0.29	4	543.1671808	-2696.201374
-0.29	4	545.3675187	-2690.563368
-0.29	11	550.5478173	-2716.718646
-0.29	5	554.0945429	-2606.812781
-0.29	5	557.7291277	-2631.118303
-0.29	11	557.1734491	-2705.243461
-0.29	11	560.6411506	-2693.449509
-0.29	11	567.4065113	-2702.621272
-0.29	9	565.1759216	-2622.558011
-0.29	3	566.1280282	-2652.268842
-0.29	11	566.7978541	-2676.991424
-0.29	11	576.6568329	-2668.905147
-0.29	2	575.9155422	-2678.324471
-0.29	2	584.5875254	-2548.667309
-0.29	5	588.4607892	-2707.917916
-0.29	5	591.8586776	-2689.132081
-0.29	3	599.1120693	-2562.42262
-0.29	2	602.2441228	-2627.819789
-0.29	6	603.6418917	-2563.634258
-0.29	4	611.7646326	-2667.661461
-0.29	2	615.4493	-2643.333483
-0.29	4	617.6811228	-2681.313936
-0.29	3	626.6612253	-2574.190169
-0.29	5	631.7348251	-2694.351258
-0.29	4	634.6918833	-2664.84443
-0.29	9	636.6472885	-2584.031396
-0.29	5	520.0395832	-2586.436747
-0.29	4	523.7985752	-2710.627115
-0.29	4	457.0567163	-2669.457522
-0.29	4	459.2215246	-2709.73983
-0.29	4	508.5897827	-2698.869539
-0.29	13	565.1425157	-2602.173642
-0.29	4	581.1708373	-2589.340218
-0.29	2	609.4465787	-2584.299815
-0.29	4	497.8081824	-2654.303159
-0.29	11	516.4380227	-2540.596982
-0.29	5	529.5093543	-2684.408309
-0.29	5	538.9291598	-2674.457074
-0.29	7	462.1268388	-2716.930191
-0.29	1	517.9328337	-2636.645773
-0.29	5	519.5546912	-2630.290047
-0.29	9	549.522133	-2646.942386
-0.29	2	580.3108299	-2644.241941
-0.29	5	584.2468167	-2568.25743
-0.29	2	592.5993684	-2607.839253
-0.29	2	594.0088745	-2601.254603
-0.29	3	612.395558	-2593.682172
-0.29	13	633.7961177	-2602.657316
-0.29	2	453.5111195	-2358.944416
-0.29	4	458.5077833	-2479.143939
